
 Lista de Imóveis da Caixa;;Data de geração:;27/12/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555505570958 ;MG ;RIBEIRAO DAS NEVES ;GRANJAS PRIMAVERA ;RUA CORCOVADO, N. 264, Apto 208, LT 02 QD 2 BL 01 ;60.392,76;100.000,00;39.61;Apartamento, 0.00 de área total, 40.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505570958
 8444411719824 ;MG ;RIBEIRAO DAS NEVES ;SANTA MARTA ;RUA MANOEL TEIXEIRA CAMARGOS, N. 260, CS05 2PAV LT17 QD27 ;54.353,48;90.000,00;39.61;Casa, 0.00 de área total, 42.01 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411719824
 8555520049031 ;MG ;RIBEIRAO DAS NEVES ;PAPINE - JUSTINOPOLI ;AVENIDA CIVILIZACAO, N. 2555, Apto 2, BL 04 ;76.743,93;127.000,00;39.58;Apartamento, 0.00 de área total, 46.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520049031
 8444425569668 ;MG ;RIBEIRAO DAS NEVES ;SEVILHA 1A SECAO ;AVENIDA MINAS GERAIS, N. 53, Apto ., LT 23 AO 25 CS 11 ;131.762,14;218.000,00;39.56;Casa, 0.00 de área total, 69.76 de área privativa, 99.64 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425569668
 8787703220024 ;MG ;RIBEIRAO DAS NEVES ;ROSIMEIRE JUSTINOPOL ;RUA DAS CHACARAS, N. 50, Apto 102, BL 05 ;111.154,94;183.905,46;39.56;Apartamento, 0.00 de área total, 49.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703220024
 8444425593674 ;MG ;RIBEIRAO DAS NEVES ;SANTA MARTA ;RUA AUGUSTO TEIXEIRA CAMARGO, N. 545, Apto 203, QD 11 LT 33 ;124.537,15;206.046,28;39.56;Apartamento, 0.00 de área total, 47.66 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425593674
 8444407509136 ;MG ;RIBEIRAO DAS NEVES ;GUADALAJARA JUSTINOP ;AVENIDA DENISE CRISTINA DA ROCHA, N. 2555, Apto 304, . ;90.349,97;148.000,00;38.96;Apartamento, 0.00 de área total, 50.06 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407509136
 8555504703733 ;MG ;RIBEIRAO DAS NEVES ;ROSE MARIE ;RUA GILBERTO NUNES OLIVEIRA, N. 85, LOTE 03  QUADRA 05 ;88.518,56;145.000,00;38.96;Casa, 0.00 de área total, 69.00 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504703733
 1787700642671 ;MG ;RIBEIRAO DAS NEVES ;SAO PEDRO ;RUA LAURO SODRE NOGUEIRA, N. 302, Apto A202, BL 10 ;91.570,92;150.000,00;38.96;Apartamento, 0.00 de área total, 43.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700642671
 1444407628226 ;MG ;RIBEIRAO DAS NEVES ;JARDIM VERONA ;RUA TREZE, N. 249, Apto ., CS 01 LT 22 QD 56 ;91.570,92;150.000,00;38.96;Casa, 0.00 de área total, 62.72 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407628226
 1787701170587 ;MG ;RIBEIRAO DAS NEVES ;URCA JUSTINOPOLIS ;RUA BOTAFOGO, N. 325, Apto 402, BL 51 ;101.904,73;165.000,00;38.24;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701170587
 8444402398603 ;MG ;RIBEIRAO DAS NEVES ;SEVILHA 1A SECAO ;RUA ARAGUARI, N. 405, CS 05 VG 05 LT 42 QD 16 ;146.000,00;146.000,00;0.00;Casa, 0.00 de área total, 59.62 de área privativa, 30.24 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402398603
 8444411194713 ;MG ;RIBEIRAO DAS NEVES ;HAWAI ;RUA JOAO LUCIO EVANGELISTA, N. 103, CS 03, LT 29, QD 10 ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 70.82 de área privativa, 70.80 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411194713
 8444418700703 ;MG ;RIBEIRAO DAS NEVES ;BOTAFOGO ;RUA BELA VISTA, N. 257, CS 5 ;200.840,00;200.840,00;0.00;Casa, 0.00 de área total, 61.08 de área privativa, 62.39 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418700703
 8555511221196 ;MG ;RIBEIRAO DAS NEVES ;JUSTINOPOLIS ;AVENIDA CIVILIZACAO, N. 2555, Apto 204, BL 14 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 54.37 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511221196
 8555525285671 ;MG ;RIBEIRAO DAS NEVES ;BOTAFOGO JUSTINOPOLI ;RUA PAVUNA, N. 404, Apto 306, BL 04 ;122.000,00;122.000,00;0.00;Apartamento, 0.00 de área total, 45.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525285671
 8555532454033 ;MG ;RIBEIRAO DAS NEVES ;GRANJAS PRIMAVERA ;RUA FILADELFIA, N. 73, Apto 402, BL.01 .LT.10 QD.2 ;145.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 47.72 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532454033
 8787703238624 ;MG ;RIBEIRAO DAS NEVES ;RANCHO ALEGRE ;RUA RAIMUNDO NONATO DE SOUZA, N. 1025, Apto 101, BL 10 ;151.000,00;151.000,00;0.00;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703238624
 8787711904352 ;MG ;RIBEIRAO DAS NEVES ;JUSTINOPOLIS ;AVENIDA DENISE CRISTINA DA ROCHA, N. 612, Apto 104, BL 03 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711904352
 8787709104280 ;MG ;RIBEIRAO DAS NEVES ;ROSANA ;RUA RAIMUNDO NONATO DE SOUZA, N. 1225, Apto 302, BL 12 VG 229 ;162.000,00;162.000,00;0.00;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709104280
 8787712859750 ;MG ;RIBEIRAO DAS NEVES ;SAO PEDRO ;RUA LAURO SODRE NOGUEIRA, N. 302, Apto B 10, BL 04 ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 43.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712859750
 8555517705241 ;MG ;RIBEIRAO DAS NEVES ;FLORENCA ;RUA QUARENTA E OITO, N. 45, CS 04 ;123.000,00;123.000,00;0.00;Casa, 0.00 de área total, 45.14 de área privativa, 101.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517705241
 8787706884128 ;MG ;RIBEIRAO DAS NEVES ;ROSANEVES ;RUA A, N. 180, Apto 406, BL 02 ;146.000,00;146.000,00;0.00;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706884128
 8444427157545 ;MG ;RIBEIRAO DAS NEVES ;PORTO SEGURO ;RUA JOAO MARTINS DA COSTA, N. 176, Apto 9, BL 01 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427157545
 8444427085358 ;MG ;RIBEIRAO DAS NEVES ;SEVILHA 1A SECAO ;RUA ANTONIO FERREIRA LOURO, N. 201, Apto 302, . ;155.242,68;155.000,00;0.00;Apartamento, 0.00 de área total, 49.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427085358
 8444425719643 ;MG ;RIBEIRAO DAS NEVES ;SAO LUIZ ;RUA TRINTA E SETE, N. 92, Apto 102, BL 01 VG 02 LT 01 AO 24 QD45 ;134.023,55;133.000,00;0.00;Apartamento, 0.00 de área total, 47.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425719643
 8444409229904 ;MG ;RIBEIRAO DAS NEVES ;VENEZA ;RUA ALBERTO GAUDENCIO DE MELO N 365 03, N. 365, CASA 03 ;151.262,13;150.000,00;0.00;Casa, 0.00 de área total, 62.16 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409229904
 8444410638014 ;MG ;RIBEIRAO DAS NEVES ;SEVILHA 1A SECAO ;RUA DIVINOPOLIS, N. 271, LT 02 QD 06 CS 01 ;150.677,22;148.899,72;0.00;Casa, 0.00 de área total, 61.12 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410638014
 8444415269165 ;MG ;RIBEIRAO DAS NEVES ;PENHA ;RUA DOUTOR FRANCISCO DE FREITAS, N. 43, CS 02, LT 03, QD 04 ;158.430,78;155.000,00;0.00;Casa, 0.00 de área total, 63.55 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415269165
 8787706735289 ;MG ;RIBEIRAO DAS NEVES ;ROSANA ;RUA RAIMUNDO NONATO DE SOUZA, N. 1225, Apto 102, BL 12 ;132.950,42;128.000,00;0.00;Apartamento, 0.00 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706735289
 8444406810037 ;MG ;RIBEIRAO DAS NEVES ;PORTO SEGURO ;RUA AMBROZINA GERALDINA DA COSTA, N. 452, CS 02 LT 18 QD 18 ;141.895,00;134.000,00;0.00;Casa, 0.00 de área total, 48.84 de área privativa, 120.03 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406810037
 8787715768500 ;MG ;RIBEIRAO DAS NEVES ;CEREJEIRA JUSTINOPOL ;AVENIDA DENISE CRISTINA DA ROCHA, N. 612, Apto 304, BL 21 VG 327 ;189.396,31;178.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715768500
 8444428559892 ;MG ;RIBEIRAO DAS NEVES ;GIRASSOL ;RUA CARVALHO, N. 350, Apto 202, VG 03 LT 24 QD 31 ;160.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 46.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428559892
 8444412157951 ;MG ;RIBEIRAO DAS NEVES ;PORTO SEGURO ;RUA AMBROZINA GERALDINA DA COSTA, N. 486, Apto 101, LT. 18 QD.06 ;176.786,42;162.000,00;0.00;Apartamento, 0.00 de área total, 49.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412157951
 8787703405377 ;MG ;RIBEIRAO DAS NEVES ;FELIXLANDIA JUSTINOP ;RUA GERALDINO ROCHA, N. 215, Apto 304, BL 11 ;159.909,86;145.000,00;0.00;Apartamento, 0.00 de área total, 47.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703405377
 8444430335637 ;MG ;RIBEIRAO DAS NEVES ;VENEZA ;AVENIDA OSWALDO ALVES DE ARAUJO, N. 1462, Apto 201, LT 01 QD 129 PAV 02 ;161.623,86;138.000,00;0.00;Apartamento, 0.00 de área total, 47.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430335637
 1444404186710 ;MG ;RIBEIRAO DAS NEVES ;SANTA MARTA ;RUA AUGUSTO TEIXEIRA CAMARGO, N. 464, CS 02 LT 04 QD 06 ;284.621,12;216.000,00;0.00;Casa, 0.00 de área total, 75.10 de área privativa, 131.42 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404186710
 1444409904131 ;MG ;RIO POMBA ;RIO POMBA ;RUA SAO JOAO DEL REY, N. S/N, QD A  LOT 75 ;249.917,07;439.000,00;43.08;Casa, 0.00 de área total, 372.70 de área privativa, 1337.99 de área do terreno,  5 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409904131
 8444415592055 ;MG ;RODEIRO ;GASTAO FRANCISCO DA ;RUA RAIMUNDO DAMASIO DE OLIVEIRA (ANTIGA RUA 10), N. SN, TERRENO 44 QD R ;146.852,37;146.852,37;0.00;Casa, 0.00 de área total, 56.25 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415592055
 8787704323943 ;MG ;SABARA ;BORBA GATO ;RUA BRITANITE, N. 2, Apto 504, BL01 ;125.393,04;207.462,34;39.56;Apartamento, 0.00 de área total, 45.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704323943
 1444410330020 ;MG ;SABARA ;PACIENCIA ;RUA DONA FILHINHA, N. 111, Apto 102 ;168.525,41;276.000,00;38.95;Apartamento, 113.09 de área total, 68.14 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410330020
 8787701631949 ;MG ;SABARA ;PACIENCIA ;AVENIDA ALBERT SCHARLE, N. 1773, Apto 107, BL 03 ;100.051,91;162.000,00;38.24;Apartamento, 0.00 de área total, 52.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701631949
 8787701661562 ;MG ;SABARA ;PACIENCIA ;AVENIDA ALBERT SCHARLE, N. 1773, Apto 108, BL 05 VG 201 ;153.000,00;153.000,00;0.00;Apartamento, 0.00 de área total, 55.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701661562
 1787700745780 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 804, BL G ;178.000,00;178.000,00;0.00;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700745780
 8787709652937 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 703, BL F ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709652937
 8787710801916 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 301, BL F ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710801916
 8787710982660 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 404, . ;176.000,00;176.000,00;0.00;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710982660
 8787711198253 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 203, BL E VG 137 ;197.000,00;197.000,00;0.00;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711198253
 8787711590099 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 603, BL C ;156.041,74;155.000,00;0.00;Apartamento, 0.00 de área total, 48.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711590099
 8787710210780 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 601, BL A ;157.888,82;156.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710210780
 8787711534601 ;MG ;SABARA ;GRANJA DE FREITAS ;RUA VIENA, N. 123, Apto 701, BL B VG 258 ;158.020,70;152.000,00;0.00;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711534601
 8444406970298 ;MG ;SALINAS ;PRIMAVERA ;RUA VINTE, N. SN, LT 09 QD 24 ;85.384,37;79.000,00;0.00;Casa, 0.00 de área total, 67.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406970298
 8444406872610 ;MG ;SANTA CRUZ DE MINAS ;CASCALHO ;RUA BRASILIA, N. 587, LT 05 ;103.111,46;174.000,00;40.75;Casa, 0.00 de área total, 69.88 de área privativa, 139.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406872610
 8555530453722 ;MG ;SANTA LUZIA ;LIBERDADE ;R DENILSON DE OLIVEIRA PINTO/ANTIGA RUA C, N. 50, Apto 402, BL 09 ;71.080,90;124.000,00;42.68;Apartamento, 0.00 de área total, 45.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530453722
 8787701608432 ;MG ;SANTA LUZIA ;CHACARAS GRANJA POUSADA DEL REY ;RUA IMPERATRIZ LEOPOLDINA, N. 134, Apto 104, BL 08 PAVIMENTO 1 ;98.370,70;166.000,00;40.75;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701608432
 8444412793858 ;MG ;SANTA LUZIA ;FAZENDA BARONESA ;AVENIDA A, N. 435, Apto 201, BL 04 ;84.855,72;139.000,00;38.96;Apartamento, 0.00 de área total, 39.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412793858
